날짜,노드,대여,야간대여,시전체대여,시전체야간
2024-09-26,단지_한화솔루션,5,0,20950,3246
2024-09-26,대조_충남대,540,62,20950,3246
2024-09-27,etri,10,0,22180,3662
2024-09-27,kier,12,1,22180,3662
2024-09-27,kiom,8,0,22180,3662
2024-09-27,kribb,20,0,22180,3662
2024-09-27,krict,6,0,22180,3662
2024-09-27,단지_KTG중앙연구원,5,0,22180,3662
2024-09-27,단지_LG생활건강,4,0,22180,3662
2024-09-27,단지_연구단지네거리,23,1,22180,3662
2024-09-27,단지_연구단지운동장,24,3,22180,3662
2024-09-27,단지_한화솔루션,2,0,22180,3662
2024-09-27,대조_충남대,418,51,22180,3662
2024-09-28,kier,7,3,21505,3292
2024-09-28,kiom,1,0,21505,3292
2024-09-28,kribb,19,1,21505,3292
2024-09-28,단지_KTG중앙연구원,10,2,21505,3292
2024-09-28,단지_연구단지네거리,31,7,21505,3292
2024-09-28,단지_연구단지운동장,10,2,21505,3292
2024-09-28,단지_한화솔루션,6,0,21505,3292
2024-09-28,대조_충남대,350,43,21505,3292
2024-09-29,etri,1,0,19166,2665
2024-09-29,kier,9,0,19166,2665
2024-09-29,kiom,3,0,19166,2665
2024-09-29,kribb,12,1,19166,2665
2024-09-29,krict,1,0,19166,2665
2024-09-29,단지_KTG중앙연구원,3,0,19166,2665
2024-09-29,단지_연구단지네거리,33,6,19166,2665
2024-09-29,단지_연구단지운동장,34,4,19166,2665
2024-09-29,단지_한화솔루션,3,0,19166,2665
2024-09-29,대조_충남대,278,47,19166,2665
2024-09-30,etri,5,0,20555,3441
2024-09-30,kier,14,0,20555,3441
2024-09-30,kiom,2,1,20555,3441
2024-09-30,kribb,30,2,20555,3441
2024-09-30,krict,10,0,20555,3441
2024-09-30,단지_KTG중앙연구원,7,0,20555,3441
2024-09-30,단지_LG생활건강,2,0,20555,3441
2024-09-30,단지_연구단지네거리,17,4,20555,3441
2024-09-30,단지_연구단지운동장,27,2,20555,3441
2024-09-30,대조_충남대,458,35,20555,3441
2024-10-01,etri,3,0,15582,2503
2024-10-01,kier,16,0,15582,2503
2024-10-01,kiom,1,0,15582,2503
2024-10-01,kribb,24,1,15582,2503
2024-10-01,단지_KTG중앙연구원,3,0,15582,2503
2024-10-01,단지_연구단지네거리,27,6,15582,2503
2024-10-01,단지_연구단지운동장,21,7,15582,2503
2024-10-01,단지_한화솔루션,2,0,15582,2503
2024-10-01,대조_충남대,274,51,15582,2503
2024-10-02,etri,4,0,20618,3024
2024-10-02,kier,12,1,20618,3024
2024-10-02,kiom,14,3,20618,3024
2024-10-02,kribb,28,2,20618,3024
2024-10-02,krict,3,1,20618,3024
2024-10-02,단지_KTG중앙연구원,3,0,20618,3024
2024-10-02,단지_LG생활건강,2,0,20618,3024
2024-10-02,단지_연구단지네거리,20,4,20618,3024
2024-10-02,단지_연구단지운동장,32,5,20618,3024
2024-10-02,단지_한화솔루션,6,2,20618,3024
2024-10-02,대조_충남대,460,44,20618,3024
2024-10-03,etri,2,0,9982,1918
2024-10-03,kier,2,0,9982,1918
2024-10-03,kribb,12,0,9982,1918
2024-10-03,krict,3,1,9982,1918
2024-10-03,단지_KTG중앙연구원,2,1,9982,1918
2024-10-03,단지_연구단지네거리,15,5,9982,1918
2024-10-03,단지_연구단지운동장,22,5,9982,1918
2024-10-03,대조_충남대,194,30,9982,1918
2024-10-04,etri,6,0,20934,3119
2024-10-04,kier,5,1,20934,3119
2024-10-04,kiom,3,0,20934,3119
2024-10-04,kribb,23,2,20934,3119
2024-10-04,krict,5,1,20934,3119
2024-10-04,단지_KTG중앙연구원,8,4,20934,3119
2024-10-04,단지_LG생활건강,2,0,20934,3119
2024-10-04,단지_연구단지네거리,26,2,20934,3119
2024-10-04,단지_연구단지운동장,14,1,20934,3119
2024-10-04,단지_한화솔루션,3,2,20934,3119
2024-10-04,대조_충남대,396,43,20934,3119
2024-10-05,etri,3,1,20380,2733
2024-10-05,kier,3,0,20380,2733
2024-10-05,kiom,2,0,20380,2733
2024-10-05,kribb,18,3,20380,2733
2024-10-05,단지_KTG중앙연구원,3,0,20380,2733
2024-10-05,단지_연구단지네거리,20,2,20380,2733
2024-10-05,단지_연구단지운동장,29,5,20380,2733
2024-10-05,단지_한화솔루션,4,1,20380,2733
2024-10-05,대조_충남대,287,47,20380,2733
2024-10-06,etri,1,1,14390,2108
2024-10-06,kier,1,0,14390,2108
2024-10-06,kiom,1,0,14390,2108
2024-10-06,kribb,3,0,14390,2108
2024-10-06,krict,2,0,14390,2108
2024-10-06,단지_KTG중앙연구원,8,1,14390,2108
2024-10-06,단지_연구단지네거리,17,2,14390,2108
2024-10-06,단지_연구단지운동장,9,2,14390,2108
2024-10-06,단지_한화솔루션,3,0,14390,2108
2024-10-06,대조_충남대,224,41,14390,2108
2024-10-07,etri,11,0,16391,2525
2024-10-07,kier,8,0,16391,2525
2024-10-07,kiom,4,0,16391,2525
2024-10-07,kribb,15,2,16391,2525
2024-10-07,krict,8,0,16391,2525
2024-10-07,단지_KTG중앙연구원,11,3,16391,2525
2024-10-07,단지_LG생활건강,1,0,16391,2525
2024-10-07,단지_연구단지네거리,7,0,16391,2525
2024-10-07,단지_연구단지운동장,15,4,16391,2525
2024-10-07,단지_한화솔루션,2,0,16391,2525
2024-10-07,대조_충남대,360,42,16391,2525
2024-10-08,etri,5,0,20053,3119
2024-10-08,kier,4,0,20053,3119
2024-10-08,kiom,5,0,20053,3119
2024-10-08,kribb,12,0,20053,3119
2024-10-08,krict,5,0,20053,3119
2024-10-08,단지_KTG중앙연구원,4,0,20053,3119
2024-10-08,단지_LG생활건강,1,0,20053,3119
2024-10-08,단지_연구단지네거리,25,4,20053,3119
2024-10-08,단지_연구단지운동장,14,5,20053,3119
2024-10-08,단지_한화솔루션,2,0,20053,3119
2024-10-08,대조_충남대,493,26,20053,3119
2024-10-09,etri,2,1,20185,2510
2024-10-09,kier,12,2,20185,2510
2024-10-09,kiom,3,0,20185,2510
2024-10-09,kribb,23,1,20185,2510
2024-10-09,krict,1,0,20185,2510
2024-10-09,단지_KTG중앙연구원,10,4,20185,2510
2024-10-09,단지_연구단지네거리,18,0,20185,2510
2024-10-09,단지_연구단지운동장,32,2,20185,2510
2024-10-09,단지_한화솔루션,1,0,20185,2510
2024-10-09,대조_충남대,373,41,20185,2510
2024-10-10,etri,7,0,19534,2824
2024-10-10,kier,9,0,19534,2824
2024-10-10,kiom,1,0,19534,2824
2024-10-10,kribb,17,1,19534,2824
2024-10-10,krict,5,1,19534,2824
2024-10-10,단지_KTG중앙연구원,12,1,19534,2824
2024-10-10,단지_LG생활건강,1,0,19534,2824
2024-10-10,단지_연구단지네거리,22,3,19534,2824
2024-10-10,단지_연구단지운동장,25,5,19534,2824
2024-10-10,단지_한화솔루션,3,1,19534,2824
2024-10-10,대조_충남대,534,45,19534,2824
2024-10-11,etri,7,0,21814,3152
2024-10-11,kier,11,0,21814,3152
2024-10-11,kiom,5,0,21814,3152
2024-10-11,kribb,19,0,21814,3152
2024-10-11,krict,8,1,21814,3152
2024-10-11,단지_KTG중앙연구원,6,0,21814,3152
2024-10-11,단지_LG생활건강,1,0,21814,3152
2024-10-11,단지_연구단지네거리,29,3,21814,3152
2024-10-11,단지_연구단지운동장,14,1,21814,3152
2024-10-11,단지_한화솔루션,9,0,21814,3152
2024-10-11,대조_충남대,477,41,21814,3152
2024-10-12,etri,1,0,20939,2880
2024-10-12,kier,7,0,20939,2880
2024-10-12,kiom,2,0,20939,2880
2024-10-12,kribb,18,1,20939,2880
2024-10-12,krict,3,1,20939,2880
2024-10-12,단지_KTG중앙연구원,6,0,20939,2880
2024-10-12,단지_연구단지네거리,33,4,20939,2880
2024-10-12,단지_연구단지운동장,32,3,20939,2880
2024-10-12,단지_한화솔루션,3,1,20939,2880
2024-10-12,대조_충남대,384,44,20939,2880
2024-10-13,etri,1,0,18592,2406
2024-10-13,kier,6,0,18592,2406
2024-10-13,kiom,3,0,18592,2406
2024-10-13,kribb,11,1,18592,2406
2024-10-13,krict,4,1,18592,2406
2024-10-13,단지_KTG중앙연구원,12,3,18592,2406
2024-10-13,단지_LG생활건강,1,0,18592,2406
2024-10-13,단지_연구단지네거리,24,2,18592,2406
2024-10-13,단지_연구단지운동장,33,3,18592,2406
2024-10-13,단지_한화솔루션,1,0,18592,2406
2024-10-13,대조_충남대,396,46,18592,2406
2024-10-14,etri,1,0,6350,828
2024-10-14,kier,5,2,6350,828
2024-10-14,kiom,1,0,6350,828
2024-10-14,kribb,8,4,6350,828
2024-10-14,krict,2,0,6350,828
2024-10-14,단지_KTG중앙연구원,3,0,6350,828
2024-10-14,단지_연구단지네거리,4,2,6350,828
2024-10-14,단지_한화솔루션,1,0,6350,828
2024-10-14,대조_충남대,140,22,6350,828
2024-10-15,etri,5,0,12564,2361
2024-10-15,kier,8,1,12564,2361
2024-10-15,kiom,7,0,12564,2361
2024-10-15,kribb,25,2,12564,2361
2024-10-15,krict,8,0,12564,2361
2024-10-15,단지_LG생활건강,8,0,12564,2361
2024-10-15,단지_연구단지네거리,11,3,12564,2361
2024-10-15,단지_연구단지운동장,25,2,12564,2361
2024-10-15,단지_한화솔루션,1,0,12564,2361
2024-10-15,대조_충남대,293,34,12564,2361
2024-10-16,etri,4,0,19830,2747
2024-10-16,kier,7,0,19830,2747
2024-10-16,kiom,4,0,19830,2747
2024-10-16,kribb,28,5,19830,2747
2024-10-16,krict,14,0,19830,2747
2024-10-16,단지_KTG중앙연구원,8,1,19830,2747
2024-10-16,단지_LG생활건강,3,0,19830,2747
2024-10-16,단지_연구단지네거리,19,4,19830,2747
2024-10-16,단지_연구단지운동장,20,2,19830,2747
2024-10-16,단지_한화솔루션,2,0,19830,2747
2024-10-16,대조_충남대,494,64,19830,2747
2024-10-17,etri,4,0,20877,2972
2024-10-17,kier,12,0,20877,2972
2024-10-17,kiom,1,0,20877,2972
2024-10-17,kribb,25,4,20877,2972
2024-10-17,krict,5,0,20877,2972
2024-10-17,단지_KTG중앙연구원,6,1,20877,2972
2024-10-17,단지_LG생활건강,1,0,20877,2972
2024-10-17,단지_연구단지네거리,16,3,20877,2972
2024-10-17,단지_연구단지운동장,22,2,20877,2972
2024-10-17,단지_한화솔루션,2,0,20877,2972
2024-10-17,대조_충남대,518,39,20877,2972
2024-10-18,etri,4,1,8343,993
2024-10-18,kier,2,0,8343,993
2024-10-18,kiom,2,0,8343,993
2024-10-18,kribb,10,0,8343,993
2024-10-18,krict,2,0,8343,993
2024-10-18,단지_KTG중앙연구원,2,0,8343,993
2024-10-18,단지_LG생활건강,2,0,8343,993
2024-10-18,단지_연구단지네거리,8,1,8343,993
2024-10-18,단지_연구단지운동장,5,0,8343,993
2024-10-18,단지_한화솔루션,4,0,8343,993
2024-10-18,대조_충남대,144,19,8343,993
2024-10-19,etri,4,1,13217,2019
2024-10-19,kier,5,0,13217,2019
2024-10-19,kiom,5,0,13217,2019
2024-10-19,kribb,20,2,13217,2019
2024-10-19,krict,4,1,13217,2019
2024-10-19,단지_KTG중앙연구원,5,0,13217,2019
2024-10-19,단지_LG생활건강,1,0,13217,2019
2024-10-19,단지_연구단지네거리,21,1,13217,2019
2024-10-19,단지_연구단지운동장,23,4,13217,2019
2024-10-19,단지_한화솔루션,1,0,13217,2019
2024-10-19,대조_충남대,315,60,13217,2019
2024-10-20,etri,4,1,15778,1784
2024-10-20,kier,5,0,15778,1784
2024-10-20,kiom,1,0,15778,1784
2024-10-20,kribb,17,4,15778,1784
2024-10-20,krict,3,0,15778,1784
2024-10-20,단지_KTG중앙연구원,8,0,15778,1784
2024-10-20,단지_연구단지네거리,17,1,15778,1784
2024-10-20,단지_연구단지운동장,23,3,15778,1784
2024-10-20,단지_한화솔루션,2,0,15778,1784
2024-10-20,대조_충남대,357,45,15778,1784
2024-10-21,etri,5,0,13564,890
2024-10-21,kier,9,0,13564,890
2024-10-21,kiom,2,0,13564,890
2024-10-21,kribb,17,3,13564,890
2024-10-21,krict,3,2,13564,890
2024-10-21,단지_KTG중앙연구원,5,0,13564,890
2024-10-21,단지_LG생활건강,1,0,13564,890
2024-10-21,단지_연구단지네거리,13,3,13564,890
2024-10-21,단지_연구단지운동장,13,3,13564,890
2024-10-21,대조_충남대,405,25,13564,890
2024-10-22,etri,1,0,3329,339
2024-10-22,kier,1,0,3329,339
2024-10-22,kribb,9,4,3329,339
2024-10-22,krict,1,0,3329,339
2024-10-22,단지_KTG중앙연구원,1,0,3329,339
2024-10-22,단지_LG생활건강,1,0,3329,339
2024-10-22,단지_연구단지네거리,5,1,3329,339
2024-10-22,단지_연구단지운동장,5,0,3329,339
2024-10-22,단지_한화솔루션,2,0,3329,339
2024-10-22,대조_충남대,71,5,3329,339
2024-10-23,etri,9,0,16663,2222
2024-10-23,kier,15,1,16663,2222
2024-10-23,kiom,3,2,16663,2222
2024-10-23,kribb,29,3,16663,2222
2024-10-23,krict,14,0,16663,2222
2024-10-23,단지_KTG중앙연구원,2,0,16663,2222
2024-10-23,단지_LG생활건강,1,0,16663,2222
2024-10-23,단지_연구단지네거리,25,2,16663,2222
2024-10-23,단지_연구단지운동장,23,2,16663,2222
2024-10-23,단지_한화솔루션,4,0,16663,2222
2024-10-23,대조_충남대,401,34,16663,2222
2024-10-24,etri,8,0,18374,2371
2024-10-24,kier,11,0,18374,2371
2024-10-24,kiom,3,0,18374,2371
2024-10-24,kribb,32,7,18374,2371
2024-10-24,krict,7,2,18374,2371
2024-10-24,단지_KTG중앙연구원,6,0,18374,2371
2024-10-24,단지_LG생활건강,2,0,18374,2371
2024-10-24,단지_연구단지네거리,17,2,18374,2371
2024-10-24,단지_연구단지운동장,24,4,18374,2371
2024-10-24,단지_한화솔루션,3,0,18374,2371
2024-10-24,대조_충남대,429,25,18374,2371
2024-10-25,etri,5,0,20104,2778
2024-10-25,kier,9,0,20104,2778
2024-10-25,kiom,3,0,20104,2778
2024-10-25,kribb,17,0,20104,2778
2024-10-25,krict,5,0,20104,2778
2024-10-25,단지_KTG중앙연구원,13,0,20104,2778
2024-10-25,단지_연구단지네거리,25,6,20104,2778
2024-10-25,단지_연구단지운동장,14,1,20104,2778
2024-10-25,단지_한화솔루션,5,0,20104,2778
2024-10-25,대조_충남대,391,39,20104,2778
2024-10-26,etri,2,0,19741,2596
2024-10-26,kier,7,4,19741,2596
2024-10-26,kiom,1,0,19741,2596
2024-10-26,kribb,10,2,19741,2596
2024-10-26,krict,4,0,19741,2596
2024-10-26,단지_KTG중앙연구원,6,2,19741,2596
2024-10-26,단지_LG생활건강,1,0,19741,2596
2024-10-26,단지_연구단지네거리,18,1,19741,2596
2024-10-26,단지_연구단지운동장,24,5,19741,2596
2024-10-26,단지_한화솔루션,2,0,19741,2596
2024-10-26,대조_충남대,310,35,19741,2596
2024-10-27,etri,1,0,13527,1194
2024-10-27,kier,3,1,13527,1194
2024-10-27,kiom,2,0,13527,1194
2024-10-27,kribb,12,2,13527,1194
2024-10-27,krict,4,0,13527,1194
2024-10-27,단지_KTG중앙연구원,6,0,13527,1194
2024-10-27,단지_연구단지네거리,18,0,13527,1194
2024-10-27,단지_연구단지운동장,14,0,13527,1194
2024-10-27,단지_한화솔루션,1,0,13527,1194
2024-10-27,대조_충남대,258,20,13527,1194
2024-10-28,etri,5,1,16660,2257
2024-10-28,kier,16,1,16660,2257
2024-10-28,kiom,1,0,16660,2257
2024-10-28,kribb,29,7,16660,2257
2024-10-28,krict,8,0,16660,2257
2024-10-28,단지_KTG중앙연구원,4,1,16660,2257
2024-10-28,단지_LG생활건강,3,0,16660,2257
2024-10-28,단지_연구단지네거리,19,2,16660,2257
2024-10-28,단지_연구단지운동장,26,4,16660,2257
2024-10-28,단지_한화솔루션,2,0,16660,2257
2024-10-28,대조_충남대,464,40,16660,2257
2024-10-29,etri,8,1,18432,2517
2024-10-29,kier,12,0,18432,2517
2024-10-29,kiom,3,1,18432,2517
2024-10-29,kribb,33,6,18432,2517
2024-10-29,krict,8,4,18432,2517
2024-10-29,단지_KTG중앙연구원,9,2,18432,2517
2024-10-29,단지_LG생활건강,1,0,18432,2517
2024-10-29,단지_연구단지네거리,23,4,18432,2517
2024-10-29,단지_연구단지운동장,28,2,18432,2517
2024-10-29,단지_한화솔루션,5,0,18432,2517
2024-10-29,대조_충남대,474,41,18432,2517
2024-10-30,etri,7,0,18655,2386
2024-10-30,kier,11,0,18655,2386
2024-10-30,kiom,2,0,18655,2386
2024-10-30,kribb,22,1,18655,2386
2024-10-30,krict,11,0,18655,2386
2024-10-30,단지_KTG중앙연구원,6,1,18655,2386
2024-10-30,단지_LG생활건강,2,0,18655,2386
2024-10-30,단지_연구단지네거리,21,4,18655,2386
2024-10-30,단지_연구단지운동장,24,1,18655,2386
2024-10-30,단지_한화솔루션,3,0,18655,2386
2024-10-30,대조_충남대,451,29,18655,2386
2024-10-31,etri,3,0,18378,2477
2024-10-31,kier,6,1,18378,2477
2024-10-31,kribb,26,6,18378,2477
2024-10-31,krict,10,0,18378,2477
2024-10-31,단지_KTG중앙연구원,11,3,18378,2477
2024-10-31,단지_연구단지네거리,14,1,18378,2477
2024-10-31,단지_연구단지운동장,23,4,18378,2477
2024-10-31,단지_한화솔루션,5,2,18378,2477
2024-10-31,대조_충남대,375,41,18378,2477
2024-11-01,etri,3,0,13462,2398
2024-11-01,kier,4,0,13462,2398
2024-11-01,kribb,20,3,13462,2398
2024-11-01,krict,2,0,13462,2398
2024-11-01,단지_KTG중앙연구원,5,0,13462,2398
2024-11-01,단지_연구단지네거리,13,3,13462,2398
2024-11-01,단지_연구단지운동장,9,4,13462,2398
2024-11-01,대조_충남대,222,28,13462,2398
2024-11-02,etri,6,0,17373,2482
2024-11-02,kier,2,0,17373,2482
2024-11-02,kiom,2,0,17373,2482
2024-11-02,kribb,15,2,17373,2482
2024-11-02,krict,3,1,17373,2482
2024-11-02,단지_KTG중앙연구원,7,2,17373,2482
2024-11-02,단지_연구단지네거리,24,1,17373,2482
2024-11-02,단지_연구단지운동장,20,3,17373,2482
2024-11-02,대조_충남대,214,33,17373,2482
2024-11-03,etri,3,0,16365,1901
2024-11-03,kier,3,0,16365,1901
2024-11-03,kiom,2,0,16365,1901
2024-11-03,kribb,14,4,16365,1901
2024-11-03,krict,2,1,16365,1901
2024-11-03,단지_KTG중앙연구원,11,0,16365,1901
2024-11-03,단지_연구단지네거리,16,4,16365,1901
2024-11-03,단지_연구단지운동장,11,3,16365,1901
2024-11-03,단지_한화솔루션,1,1,16365,1901
2024-11-03,대조_충남대,238,37,16365,1901
2024-11-04,etri,6,0,15807,2050
2024-11-04,kier,8,1,15807,2050
2024-11-04,kiom,4,1,15807,2050
2024-11-04,kribb,28,5,15807,2050
2024-11-04,krict,8,0,15807,2050
2024-11-04,단지_KTG중앙연구원,7,0,15807,2050
2024-11-04,단지_LG생활건강,2,0,15807,2050
2024-11-04,단지_연구단지네거리,10,0,15807,2050
2024-11-04,단지_연구단지운동장,18,4,15807,2050
2024-11-04,대조_충남대,373,33,15807,2050
2024-11-05,etri,6,0,16075,2038
2024-11-05,kier,11,1,16075,2038
2024-11-05,kiom,3,0,16075,2038
2024-11-05,kribb,19,5,16075,2038
2024-11-05,krict,2,0,16075,2038
2024-11-05,단지_KTG중앙연구원,5,0,16075,2038
2024-11-05,단지_LG생활건강,1,0,16075,2038
2024-11-05,단지_연구단지네거리,21,1,16075,2038
2024-11-05,단지_연구단지운동장,17,0,16075,2038
2024-11-05,단지_한화솔루션,4,1,16075,2038
2024-11-05,대조_충남대,406,21,16075,2038
2024-11-06,etri,1,0,15477,1780
2024-11-06,kier,1,0,15477,1780
2024-11-06,kiom,2,0,15477,1780
2024-11-06,kribb,22,1,15477,1780
2024-11-06,krict,4,0,15477,1780
2024-11-06,단지_KTG중앙연구원,2,0,15477,1780
2024-11-06,단지_LG생활건강,2,0,15477,1780
2024-11-06,단지_연구단지네거리,17,4,15477,1780
2024-11-06,단지_연구단지운동장,13,0,15477,1780
2024-11-06,단지_한화솔루션,5,0,15477,1780
2024-11-06,대조_충남대,357,30,15477,1780
2024-11-07,etri,6,0,15565,1907
2024-11-07,kier,11,2,15565,1907
2024-11-07,kiom,2,1,15565,1907
2024-11-07,kribb,23,2,15565,1907
2024-11-07,krict,4,0,15565,1907
2024-11-07,단지_KTG중앙연구원,4,2,15565,1907
2024-11-07,단지_LG생활건강,1,0,15565,1907
2024-11-07,단지_연구단지네거리,15,3,15565,1907
2024-11-07,단지_연구단지운동장,22,5,15565,1907
2024-11-07,단지_한화솔루션,4,1,15565,1907
2024-11-07,대조_충남대,365,30,15565,1907
2024-11-08,etri,3,0,17374,2327
2024-11-08,kier,8,2,17374,2327
2024-11-08,kiom,6,0,17374,2327
2024-11-08,kribb,23,2,17374,2327
2024-11-08,krict,8,2,17374,2327
2024-11-08,단지_KTG중앙연구원,2,0,17374,2327
2024-11-08,단지_LG생활건강,1,0,17374,2327
2024-11-08,단지_연구단지네거리,14,2,17374,2327
2024-11-08,단지_연구단지운동장,16,3,17374,2327
2024-11-08,단지_한화솔루션,1,0,17374,2327
2024-11-08,대조_충남대,298,28,17374,2327
2024-11-09,etri,4,0,17063,2149
2024-11-09,kier,7,0,17063,2149
2024-11-09,kiom,1,0,17063,2149
2024-11-09,kribb,3,1,17063,2149
2024-11-09,krict,1,0,17063,2149
2024-11-09,단지_KTG중앙연구원,6,0,17063,2149
2024-11-09,단지_LG생활건강,1,0,17063,2149
2024-11-09,단지_연구단지네거리,27,3,17063,2149
2024-11-09,단지_연구단지운동장,12,0,17063,2149
2024-11-09,단지_한화솔루션,2,0,17063,2149
2024-11-09,대조_충남대,242,42,17063,2149
2024-11-10,etri,1,1,14761,1604
2024-11-10,kier,4,0,14761,1604
2024-11-10,kribb,16,2,14761,1604
2024-11-10,krict,3,0,14761,1604
2024-11-10,단지_KTG중앙연구원,5,0,14761,1604
2024-11-10,단지_연구단지네거리,11,2,14761,1604
2024-11-10,단지_연구단지운동장,18,1,14761,1604
2024-11-10,단지_한화솔루션,1,0,14761,1604
2024-11-10,대조_충남대,231,39,14761,1604
2024-11-11,etri,2,0,15525,2018
2024-11-11,kier,6,0,15525,2018
